"","SchoolNo","z_s10_ELA","z_s10_math","z_s09_ELA","z_s09_math","z_f08_ELA","z_f08_math","z_05_ELA","z_05_math","z_06_ELA","z_06_math","z_07_ELA","z_07_math","avg_teach_salary_08","Attendance_0809","Attendance_0708","LATCOD08","LONCOD08","FTE08","MEMBER08","PUPTCH08","ulocal08_dum12","urban08","suburb08","TITLEI08","STITLI08","CHARTR08","study","trt","male","white","sped","frpl","lep","county.pop"
"24","0083",19.9515323638916,14.9480276107788,19.2041568756104,15.0145568847656,19.5150299072266,17.796085357666,19.2105827331543,18.714054107666,19.4701595306396,18.0997543334961,20.2817096710205,17.6721267700195,49974,96.48,96.38,41.0616,-85.0072,26.2,500,19.1,0,0,1,1,0,0,0,0,0.532567024230957,0.793103456497192,0.130268201231956,0.444444447755814,0.0421455949544907,355329
"25","0085",20.3628273010254,17.1450061798096,19.4333591461182,17.2995719909668,21.36549949646,19.7173881530762,21.2079696655273,20.2970714569092,21.5275402069092,19.8946342468262,22.4377632141113,19.7887439727783,49974,96.74,96.66,41.2029,-84.9199,22.3,403,18.1,0,0,0,0,0,0,0,0,0.544554471969604,0.950495064258575,0.113861389458179,0.301980197429657,0.00990098994225264,355329
"26","0087",22.1135749816895,17.0933990478516,20.9983959197998,17.3693408966064,20.8017597198486,18.8677101135254,20.8443336486816,19.5976181030273,21.2027473449707,18.9214630126953,21.7011890411377,18.7640895843506,47259,96.86,97.29,41.1843,-85.1917,30.9,644,20.8,0,0,0,0,0,0,0,0,0.5,0.875739634037018,0.130177512764931,0.0798816531896591,0.0207100585103035,355329
"27","0089",21.8448715209961,16.7186317443848,20.4976634979248,16.9637126922607,20.5900993347168,18.8031330108643,20.4351902008057,19.1394004821777,20.5269069671631,18.2102451324463,21.4040660858154,18.2861175537109,47259,97,96.88,41.2247,-85.172,36.9,764,20.7,0,0,1,1,0,0,0,0,0.518229186534882,0.9296875,0.11458333581686,0.1796875,0.0234375,355329
"28","0090",19.2526741027832,17.9119873046875,17.677755355835,17.4311389923096,23.1492252349854,19.9040069580078,21.6743640899658,18.5098438262939,22.0362529754639,18.4240131378174,23.0764350891113,19.4127979278564,47259,96.97,96.84,41.2059,-85.1966,39.3,775,19.7,0,0,0,0,0,0,0,0,0.517060339450836,0.904199481010437,0.0918635204434395,0.131233602762222,0.0196850392967463,355329
"29","0092",21.7001457214355,16.8967704772949,20.6597938537598,16.919864654541,20.4688777923584,18.3806991577148,20.6736698150635,19.5924892425537,20.536693572998,18.4492053985596,20.9915618896484,18.0450668334961,47259,97.49,97.16,41.2046,-85.1331,20.4,389,19.1,0,0,0,0,0,0,0,0,0.457399100065231,0.887892365455627,0.156950667500496,0.156950667500496,0,355329
"30","0094",22.1986637115479,17.4956359863281,21.1111278533936,17.5726318359375,21.0694713592529,19.2592353820801,21.2562637329102,20.0296573638916,21.2723655700684,18.9945259094238,21.7699222564697,18.9487915039062,47259,98.27,98.36,41.2044,-85.1332,20.3,402,19.8,0,0,0,0,0,0,0,0,0.519999980926514,0.884999990463257,0.115000002086163,0.0299999993294477,0.00499999988824129,355329
"31","0095",21.632194519043,16.7311210632324,20.7192077636719,16.7597732543945,20.7448291778564,18.6143741607666,20.3611965179443,19.0973587036133,20.6894779205322,18.6372489929199,21.2358207702637,18.3673324584961,47259,96.79,97,41.2226,-85.1337,28.2,522,18.5,0,0,0,0,0,0,0,0,0.47843137383461,0.882352948188782,0.062745101749897,0.0588235296308994,0.0156862754374743,355329
"32","0107",18.7835102081299,17.4638900756836,17.1375694274902,16.7833557128906,22.5332565307617,19.2461071014404,21.2854881286621,17.9476699829102,21.1879177093506,17.6306133270264,22.1684532165527,18.9402809143066,47006,96.1,95.69,41.1061,-85.0506,43.3,802,18.5,0,1,0,1,1,0,0,0,0.510773122310638,0.670886099338531,0.1088607609272,0.368354439735413,0,355329
"33","0118",20.0834655761719,16.2660179138184,18.8106803894043,16.258150100708,21.4775466918945,18.3223571777344,20.4810543060303,18.4457263946533,21.0896835327148,18.2844982147217,21.5543479919434,18.2225036621094,47006,96.92,96.82,41.0316,-85.1296,30.4,502,16.5,0,1,0,1,1,0,0,0,0.470588237047195,0.558823525905609,0.161764711141586,0.473529398441315,0,355329
"34","0119",17.9580059051514,16.8863220214844,16.5843963623047,16.4758796691895,21.9365329742432,18.9936599731445,20.6664180755615,17.8333988189697,20.9845848083496,17.7914810180664,22.0594215393066,18.9147758483887,47006,95.47,95.7,41.131,-85.0237,38.2,685,17.9,0,1,0,1,1,0,0,0,0.529325485229492,0.72287392616272,0.187683284282684,0.403225809335709,0.00146627565845847,355329
"35","0121",17.1652717590332,15.6659002304077,15.5490026473999,15.4269304275513,20.7348480224609,17.5659561157227,19.8761329650879,17.1016807556152,19.6684646606445,16.7482261657715,20.7490081787109,17.7013263702393,47006,94.61,94.39,41.0457,-85.1762,37,536,14.5,0,1,0,1,1,0,0,0,0.526415109634399,0.439622640609741,0.211320757865906,0.75283020734787,0.00188679248094559,355329
"36","0125",17.5397644042969,16.2306232452393,16.1798648834229,15.9190397262573,21.5221176147461,18.2010459899902,20.2793560028076,17.0450782775879,20.4622611999512,17.1010818481445,21.6230049133301,18.0766201019287,47006,94.9,95.01,41.0897,-85.1112,33.7,555,16.5,0,1,0,1,1,0,0,0,0.524074077606201,0.509259283542633,0.185185179114342,0.727777779102325,0,355329
"37","0126",17.6126461029053,16.0988807678223,16.2918167114258,15.9084024429321,21.4940242767334,18.1340599060059,20.525110244751,17.5307731628418,20.5861492156982,17.4141139984131,21.5139713287354,18.199577331543,47006,95.57,95.72,41.1056,-85.0799,35.8,662,18.5,0,1,0,1,1,0,0,0,0.541478157043457,0.518853724002838,0.137254908680916,0.564102590084076,0.00452488707378507,355329
"38","0127",18.2233467102051,16.9284763336182,16.695333480835,16.304630279541,22.0349922180176,18.7515449523926,21.1597843170166,18.1044578552246,21.0726127624512,17.8448162078857,22.0105419158936,18.664192199707,47006,96.56,96.24,41.0755,-85.1093,39.7,640,16.1,0,1,0,1,1,0,0,0,0.465346544981003,0.544554471969604,0.231023102998734,0.511551141738892,0,355329
"39","0128",17.0860862731934,15.6939239501953,15.5081968307495,15.4917125701904,20.5710468292236,17.5233192443848,19.6354656219482,16.6026172637939,19.3876762390137,16.112907409668,20.3396053314209,17.1690120697021,47006,95.23,94.84,41.0107,-85.1642,51.6,828,16,0,1,0,1,1,0,0,0,0.46875,0.297128587961197,0.166042447090149,0.709113597869873,0.129837706685066,355329
"40","0129",17.6272888183594,16.1241207122803,15.9055862426758,15.5887479782104,20.949239730835,17.6881885528564,20.0703639984131,17.0840377807617,20.2440662384033,16.9482307434082,21.0880184173584,17.8431758880615,47006,95.97,95.96,41.1331,-85.1243,44.6,723,16.2,0,1,0,1,1,0,0,0,0.516574561595917,0.526243090629578,0.174033150076866,0.657458543777466,0.13535912334919,355329
"41","0133",17.5274429321289,15.9859800338745,15.6090002059937,15.3095426559448,20.9948959350586,17.5965023040771,20.0629768371582,16.9625911712646,20.0034809112549,16.3894863128662,20.7995223999023,17.4154052734375,47006,95.21,94.63,41.0672,-85.1873,35.1,533,15.2,0,1,0,1,1,0,0,0,0.543893158435822,0.562977075576782,0.171755731105804,0.669847309589386,0,355329
"42","0134",21.7134132385254,16.709135055542,20.1747398376465,16.4309005737305,20.3007278442383,17.9811954498291,19.6175785064697,19.2428245544434,20.2071781158447,18.444787979126,20.8951873779297,18.4817504882812,47006,96.95,96.71,41.0576,-85.1233,35.6,547,15.4,0,1,0,1,1,0,0,0,0.477706998586655,0.480891734361649,0.171974524855614,0.525477707386017,0.00636942684650421,355329
"43","0136",19.1400585174561,14.737135887146,18.5307273864746,15.62380027771,18.2816028594971,16.7926082611084,17.9811344146729,17.276195526123,18.2939929962158,16.438325881958,18.991153717041,16.6354351043701,47006,96.37,96.3,41.0596,-85.1449,43.9,556,12.7,0,1,0,1,1,0,0,0,0.507575750350952,0.125,0.117424242198467,0.89393937587738,0.231060609221458,355329
"44","0137",19.1777973175049,14.6098432540894,17.8390293121338,14.0649719238281,18.0275211334229,16.2916717529297,17.6975498199463,17.6594257354736,18.5278911590576,17.2344284057617,18.5959453582764,17.1551895141602,47006,96.36,97.04,41.045,-85.1215,23.2,270,11.6,0,1,0,1,1,0,0,0,0.468468457460403,0.0990990996360779,0.189189195632935,0.891891896724701,0.243243247270584,355329
"45","0141",19.5995559692383,15.0936994552612,18.1434383392334,14.7719430923462,18.1733474731445,16.3408889770508,17.9453201293945,17.7490310668945,18.1698322296143,16.5444355010986,19.0101528167725,17.2000579833984,47006,96.26,96.58,41.0686,-85.0994,27.1,344,12.7,0,1,0,1,1,0,0,0,0.513333320617676,0.353333324193954,0.16666667163372,0.766666650772095,0.233333334326744,355329
"46","0149",19.0946426391602,14.5254955291748,18.1758270263672,14.8121557235718,18.4714908599854,16.9395160675049,18.7890338897705,18.8015232086182,18.7499523162842,17.9576358795166,19.2558269500732,16.7967224121094,47006,95.48,95.46,41.0862,-85.148,25.3,311,12.3,0,1,0,1,1,0,0,0,0.539682567119598,0.444444447755814,0.214285716414452,0.841269850730896,0,355329
"47","0153",21.1214542388916,16.0534973144531,19.8175830841064,16.2866058349609,19.6504135131836,18.0775756835938,19.7554721832275,19.3734493255615,20.3077602386475,18.9450531005859,20.8162364959717,18.4407997131348,47006,96.72,96.22,41.0993,-85.0926,35.5,507,14.3,0,1,0,1,1,0,0,0,0.504504501819611,0.527027010917664,0.207207202911377,0.621621608734131,0,355329
"48","0154",22.350492477417,17.5660247802734,21.1192760467529,17.6714515686035,21.3259773254395,19.4370174407959,20.7895946502686,20.2664585113525,21.1216487884521,19.7904834747314,21.7701835632324,19.5033798217773,47006,97.31,97.24,41.1134,-85.0537,31.2,583,18.7,0,1,0,1,1,0,0,0,0.508532404899597,0.733788371086121,0.0648464187979698,0.232081905007362,0,355329
"49","0157",19.650239944458,14.5598220825195,18.8891639709473,15.2767553329468,18.9523429870605,17.0154476165771,18.9703598022461,18.2163753509521,19.050952911377,17.6049633026123,19.4782333374023,17.4440498352051,47006,95.87,95.54,41.0943,-85.1208,45.9,652,14.2,0,1,0,1,1,0,0,0,0.487889260053635,0.508650541305542,0.162629753351212,0.657439470291138,0.0830449834465981,355329
"51","0161",20.4800930023193,16.0044345855713,19.4649391174316,16.0299072265625,19.3656215667725,17.7576389312744,18.9510250091553,18.7179279327393,19.2071075439453,17.6286716461182,19.8384017944336,17.4273853302002,47006,96.6,96.43,41.1022,-85.1536,37.9,530,14,0,1,0,1,1,0,0,0,0.505882382392883,0.576470613479614,0.125490203499794,0.666666686534882,0.0941176488995552,355329
"52","0162",20.9300956726074,16.0853118896484,19.4308891296387,16.1567497253418,20.0455150604248,17.9319763183594,20.0559616088867,19.8965606689453,20.4960994720459,18.9142379760742,21.0441398620605,18.3726577758789,47006,96.66,96.49,41.1052,-85.0834,29.1,510,17.5,0,1,0,1,1,0,0,0,0.452107280492783,0.662835240364075,0.130268201231956,0.455938696861267,0,355329
"53","0164",20.6353893280029,16.0228385925293,19.283296585083,16.105806350708,19.2086791992188,17.3976631164551,19.3361530303955,18.6202926635742,19.7351341247559,17.9999561309814,20.2646942138672,17.8276252746582,47006,96.47,96.23,41.0985,-85.0601,34.1,578,17,0,1,0,1,1,0,0,0,0.537906110286713,0.581227421760559,0.180505409836769,0.501805067062378,0,355329
"54","0178",20.1759586334229,15.4161500930786,19.3517818450928,15.6005783081055,19.4180469512939,17.5069179534912,19.481388092041,19.0879096984863,19.7507839202881,18.1195163726807,20.1891078948975,18.0403919219971,47006,96.55,96.31,41.045,-85.1418,38.2,635,16.6,0,1,0,1,1,0,0,0,0.477192968130112,0.277192980051041,0.077192984521389,0.684210538864136,0.059649121016264,355329
"55","0186",20.3919982910156,15.8294324874878,19.4177894592285,15.7576637268066,19.1458892822266,17.1334686279297,19.046911239624,18.5358142852783,19.2138290405273,17.684024810791,20.0442905426025,17.5365715026855,47006,96.08,95.45,41.1432,-85.1176,39.8,574,14.4,0,1,0,1,1,0,0,0,0.536121666431427,0.5855513215065,0.129277572035789,0.631178736686707,0.0646387860178947,355329
"56","0189",20.4172744750977,16.109977722168,19.0531806945801,15.4297895431519,18.7685470581055,16.5916767120361,19.0064754486084,18.2350463867188,18.432767868042,16.6263198852539,18.8670024871826,16.3931522369385,47006,96.8,96.06,41.0503,-85.1755,33,423,12.8,0,1,0,1,1,0,0,0,0.421052634716034,0.497076034545898,0.233918130397797,0.590643286705017,0.0877192988991737,355329
"57","0193",21.7578468322754,16.6123466491699,20.5247001647949,16.8365020751953,21.0067329406738,18.7792739868164,19.8172645568848,19.3844871520996,20.7464656829834,18.7624530792236,21.3398857116699,18.8711376190186,47006,97.52,97.33,41.053,-85.1136,16.6,304,18.3,0,1,0,1,1,0,0,0,0.578231275081635,0.482993185520172,0.122448980808258,0.489795923233032,0,355329
"58","0197",20.6842880249023,15.8598747253418,19.5953464508057,16.0822048187256,19.4688625335693,17.7745876312256,19.2035007476807,18.4087791442871,19.599193572998,17.8210277557373,20.5547122955322,17.5632514953613,47006,96.23,95.88,41.0642,-85.1898,23,420,18.3,0,1,0,1,1,0,0,0,0.479166656732559,0.291666656732559,0.13541667163372,0.619791686534882,0,355329
"59","0205",19.5269584655762,14.646728515625,18.6093158721924,15.1433734893799,18.4733924865723,16.3738079071045,18.5362014770508,17.8660278320312,18.4961833953857,16.7149124145508,19.1019592285156,16.7938423156738,47006,96.41,96.5,41.0131,-85.1653,33.8,434,12.8,0,1,0,1,1,0,0,0,0.528205156326294,0.331632643938065,0.127551019191742,0.663265287876129,0.173469394445419,355329
"60","0209",20.973352432251,15.94508934021,19.4714031219482,15.4720296859741,19.6934223175049,17.2780456542969,19.0488147735596,18.7467193603516,19.4274387359619,17.7276706695557,19.981201171875,17.6631164550781,47006,96.36,96.43,41.1539,-85.0727,24.2,423,17.5,0,1,0,1,1,0,0,0,0.495049506425858,0.767326712608337,0.1534653455019,0.440594047307968,0,355329
"61","0213",19.8129768371582,15.2595252990723,19.153564453125,15.7157011032104,19.0050773620605,17.6620616912842,18.1530246734619,17.9959850311279,18.591667175293,17.5447521209717,19.2797393798828,17.2217845916748,47006,95.51,95.21,41.0796,-85.1614,20.2,269,13.3,0,1,0,1,1,0,0,0,0.472222208976746,0.666666686534882,0.157407402992249,0.842592597007751,0,355329
"62","0217",19.5863590240479,14.68980884552,18.073902130127,14.6553440093994,17.7948207855225,16.0012817382812,18.2237243652344,17.4258575439453,18.3272132873535,16.1518115997314,18.9243927001953,16.3732757568359,47006,95.72,95.82,41.1266,-85.1311,38.2,510,13.4,0,1,0,1,1,0,0,0,0.56521737575531,0.352656990289688,0.183574885129929,0.734299540519714,0.256038635969162,355329
"63","0221",20.7213897705078,15.6461067199707,19.5413780212402,16.2880210876465,19.670316696167,18.0113830566406,19.1907482147217,18.8656444549561,19.5561046600342,18.252254486084,20.1125011444092,17.8733196258545,47006,96.44,95.75,41.0958,-85.1691,30.3,452,14.9,0,1,0,1,1,0,0,0,0.429245293140411,0.77358490228653,0.188679248094559,0.575471699237823,0,355329
"64","0233",21.5767230987549,16.8751850128174,20.4360828399658,16.8840427398682,20.2028541564941,18.1650428771973,20.0911350250244,19.9261322021484,20.2630519866943,18.8933448791504,20.8352718353271,18.6717128753662,47006,96.74,96.64,41.1351,-85.0606,26.3,461,17.5,0,1,0,1,1,0,0,0,0.53658539056778,0.772357702255249,0.134146347641945,0.398373991250992,0,355329
"65","0239",20.9013366699219,16.0915718078613,19.7337341308594,16.296049118042,19.8589725494385,18.0673942565918,20.26780128479,19.6515808105469,20.3036041259766,18.7168655395508,21.068733215332,18.4787635803223,47006,96.43,96.06,41.1257,-85.0849,24.3,375,15.4,0,1,0,1,1,0,0,0,0.526041686534882,0.729166686534882,0.16666667163372,0.416666656732559,0,355329
"66","0240",17.6615142822266,16.2015686035156,16.4615936279297,16.013147354126,21.745475769043,18.4588165283203,20.880973815918,17.8339023590088,20.8325538635254,17.5807476043701,21.6331844329834,18.2393245697021,47006,94.7,94.25,41.1476,-85.1285,36.5,704,19.3,0,1,0,1,1,0,0,0,0.513552069664001,0.544935822486877,0.162624821066856,0.496433675289154,0.0542082749307156,355329
"67","0249",20.2363986968994,15.3882265090942,18.7363109588623,15.130223274231,18.5440006256104,16.9072113037109,18.5556583404541,18.5277080535889,18.8657741546631,17.758960723877,19.4563865661621,17.6317691802979,47006,96.82,96.89,41.0367,-85.1237,18.7,272,14.5,0,1,0,1,1,0,0,0,0.54237288236618,0.177966102957726,0.152542367577553,0.796610176563263,0.0169491525739431,355329
"68","0253",20.2321357727051,15.6667699813843,18.5007514953613,15.5302028656006,18.4060440063477,17.2867813110352,17.5201416015625,17.2833271026611,17.5760555267334,16.7796669006348,18.9486656188965,17.4540481567383,47006,96.18,95.43,41.0578,-85.1484,24.1,298,12.4,0,1,0,1,1,0,0,0,0.479674786329269,0.26829269528389,0.14634145796299,0.829268276691437,0.130081295967102,355329
"70","0257",20.4590129852295,16.3212242126465,18.9335975646973,16.2372970581055,19.0994491577148,17.8086166381836,19.0303611755371,18.4529457092285,19.2157440185547,18.0544242858887,19.7919692993164,17.483039855957,47006,96.49,96.59,41.0628,-85.1654,25.7,316,12.3,0,1,0,1,1,0,0,0,0.569444417953491,0.270833343267441,0.20833332836628,0.798611104488373,0.0763888880610466,355329
"71","0265",20.3961029052734,15.8040761947632,18.8850173950195,15.688684463501,18.7786121368408,17.0385818481445,18.1730403900146,17.3327884674072,19.1439800262451,17.5611343383789,18.9615535736084,17.04514503479,47006,96.73,96.14,41.0752,-85.1515,18.9,230,12.2,0,1,0,1,1,0,0,0,0.516483545303345,0.307692319154739,0.175824180245399,0.835164844989777,0.0219780225306749,355329
"72","0269",20.8745899200439,16.1707134246826,19.728271484375,16.0415363311768,19.9597072601318,17.9516448974609,20.1623306274414,19.3748226165771,20.1552486419678,18.3800735473633,20.7683238983154,18.4527435302734,47006,96.5,95.94,41.1612,-85.1688,28.5,517,18.1,0,0,0,1,1,0,0,0,0.542635679244995,0.725868701934814,0.119691118597984,0.509652495384216,0,355329
"73","0270",21.024938583374,16.7781524658203,19.7186508178711,16.7551727294922,19.7224197387695,18.0831680297852,19.3551807403564,18.8210468292236,19.6497917175293,18.0743427276611,20.1837539672852,17.8927936553955,47006,96.75,96.16,41.1477,-85.1289,39.3,654,16.6,0,1,0,1,1,0,0,0,0.493827164173126,0.5,0.126543208956718,0.524691343307495,0.0740740746259689,355329
"74","0273",20.050760269165,15.7790756225586,19.0348815917969,15.4848823547363,18.4752082824707,17.3903274536133,19.2048187255859,18.6743125915527,19.6739482879639,17.9896602630615,19.7207012176514,17.6242446899414,47006,96.33,95.78,41.0169,-85.1739,26,420,16.2,0,1,0,1,1,0,0,0,0.510309278964996,0.538461565971375,0.15384615957737,0.64615386724472,0.0666666701436043,355329
"75","0275",20.7449722290039,15.9792833328247,19.4133396148682,16.0349578857422,19.2323398590088,17.4008121490479,18.9597473144531,18.1424312591553,19.4628295898438,18.0791397094727,20.248233795166,17.8145656585693,47006,95.84,95.61,41.1356,-85.0382,33.2,548,16.5,0,1,0,1,1,0,0,0,0.551330804824829,0.653992414474487,0.186311781406403,0.365019023418427,0.0114068444818258,355329
"76","0281",19.0469551086426,15.3147230148315,18.3477592468262,15.5723266601562,19.6245632171631,17.7158069610596,20.1004180908203,18.9556121826172,19.9753704071045,17.6688861846924,20.6597137451172,17.7697658538818,49974,95.99,95.92,40.9484,-84.9818,22.5,392,17.4,0,0,0,1,0,0,0,0,0.556034505367279,0.754310369491577,0.159482762217522,0.560344815254211,0.0344827584922314,355329
"77","0285",19.3417129516602,16.6387481689453,18.12473487854,16.7182922363281,22.2865219116211,18.8846054077148,20.7111587524414,17.5503044128418,20.6569843292236,17.2170486450195,21.0796375274658,17.8095798492432,49974,96.96,97.04,41.1236,-84.9205,36,690,19.2,0,0,0,0,0,0,0,0,0.53723406791687,0.973821997642517,0.0785340294241905,0.298429310321808,0,355329
"78","0289",20.2960414886475,16.8873138427734,19.1149387359619,16.7592239379883,20.9090023040771,18.8725872039795,21.5750293731689,20.3122386932373,21.6308841705322,19.4969806671143,22.3238964080811,19.305685043335,49974,96.44,96.11,41.1252,-84.8458,20.2,356,17.6,0,0,0,0,0,0,0,0,0.51415091753006,0.943396210670471,0.0801886767148972,0.3584905564785,0,355329
"79","0291",22.2275867462158,17.2191600799561,21.0830307006836,16.8874835968018,20.7168273925781,19.3413391113281,20.0961303710938,19.063009262085,20.5598793029785,18.4888362884521,20.9537448883057,19.1380348205566,49974,97.14,97.02,41.1968,-85.0471,27.9,626,22.4,0,0,1,0,0,0,0,0,0.506097555160522,0.932926833629608,0.0426829271018505,0.109756097197533,0,355329
"80","0301",18.0875473022461,16.717981338501,16.5964736938477,16.378719329834,21.572696685791,18.5788307189941,20.7309722900391,17.8775482177734,20.7071971893311,17.6113204956055,21.6200542449951,18.1103820800781,49974,96.26,96.28,41.0681,-85.0177,36.5,613,16.8,0,0,1,1,0,0,0,0,0.532646059989929,0.769230782985687,0.0905982926487923,0.43247863650322,0.0923076942563057,355329
"81","0303",16.2607097625732,14.6315851211548,15.3724355697632,14.228536605835,20.5210418701172,16.3969955444336,19.4705066680908,16.1177349090576,19.7443714141846,16.4050445556641,20.6783351898193,17.3474540710449,49974,96.27,95.91,41.0326,-85.0768,33,460,13.9,0,0,0,1,1,0,0,0,0.525164127349854,0.0897155329585075,0.150984689593315,0.781181633472443,0.135667398571968,355329
"82","0305",18.7435207366943,14.5645980834961,17.8381958007812,13.7702646255493,18.6783905029297,14.7359113693237,19.0324611663818,18.8628997802734,19.0106544494629,17.0451698303223,19.5798282623291,17.2332630157471,49974,96.24,95.48,41.0627,-85.0338,25.9,445,17.2,0,0,1,1,1,0,0,0,0.558252453804016,0.407766997814178,0.0825242698192596,0.830097079277039,0.325242727994919,355329
"83","0309",21.0089511871338,15.8779029846191,20.2900352478027,16.0050830841064,20.1159992218018,17.8190174102783,19.8590927124023,19.0640869140625,20.0913867950439,18.2163982391357,21.0020580291748,18.1851482391357,49974,95.87,95.84,41.0684,-85.0187,24.2,440,18.2,0,0,1,1,0,0,0,0,0.412844032049179,0.802752315998077,0.110091745853424,0.55045872926712,0,355329
"84","0310",19.2992610931396,14.6912984848022,18.1716499328613,15.1962747573853,18.10964012146,16.1699161529541,18.8219108581543,18.0552711486816,19.0105667114258,17.338191986084,19.3159961700439,16.3896522521973,49974,96.69,95.69,41.0267,-85.0776,24.7,409,16.6,0,1,0,1,1,0,0,0,0.470355719327927,0.0830039530992508,0.0790513828396797,0.758893251419067,0.23715415596962,355329
"85","0317",18.5111179351807,13.3127174377441,17.9970722198486,13.9126014709473,18.2421627044678,15.7159976959229,18.5135612487793,17.9807243347168,18.6380634307861,16.5913543701172,19.1049518585205,15.8902635574341,49974,95.4,95.55,41.0392,-85.106,19.3,319,16.5,0,1,0,1,1,0,0,0,0.466019421815872,0.0679611638188362,0.145631074905396,0.825242698192596,0.00970873795449734,355329
"86","0328",19.1018829345703,15.0790882110596,18.0111560821533,15.5941905975342,19.7846832275391,17.1226062774658,20.1295337677002,18.4744815826416,20.2418689727783,17.7307262420654,20.7182216644287,17.6709976196289,52989,96.67,96.47,39.2088,-85.8696,23.2,473,20.4,0,1,0,1,1,0,0,0,0.513944208621979,0.745019912719727,0.135458171367645,0.513944208621979,0.143426299095154,355329
"87","0346",19.4988231658936,16.3286151885986,18.7849197387695,16.3967208862305,20.4399394989014,18.124927520752,19.6816539764404,17.6132564544678,20.0369052886963,17.6673717498779,21.232479095459,17.9404888153076,52989,96.99,95.5316724480134,39.2037,-85.9156,13.8,286,20.7,0,1,0,1,0,0,0,0,0.540816307067871,0.852791905403137,0.147208124399185,0.340101510286331,0.0253807101398706,355329
"88","0353",19.7491340637207,16.2061862945557,18.9149627685547,16.1472587585449,20.9814491271973,18.8809356689453,20.6154823303223,19.3600902557373,21.0049705505371,18.573314666748,21.8227310180664,19.1755962371826,52989,97.11,96.94,39.0949,-86.0309,17,335,19.7,0,0,0,0,0,0,0,0,0.49740931391716,0.984455943107605,0.12435232847929,0.367875635623932,0,76794
"89","0357",20.9211959838867,17.4009704589844,19.8653869628906,17.4852619171143,21.6672630310059,19.4259986877441,21.7364521026611,20.4712142944336,21.9570617675781,19.7392807006836,22.6078128814697,19.5692291259766,52989,97.29,96.85,39.2409,-85.9065,31.5,779,24.7,0,1,0,0,0,0,0,0,0.543668150901794,0.764705896377563,0.119825705885887,0.191721126437187,0.0718954280018806,76794
"90","0363",20.4210090637207,16.7007999420166,19.3626976013184,16.5110569000244,21.3300247192383,18.7695484161377,20.7413997650146,18.970724105835,20.9757041931152,18.0351505279541,21.836067199707,18.5535049438477,52989,97.55,96.8,39.233,-85.8713,23,555,24.1,0,1,0,0,0,0,0,0,0.5,0.867741942405701,0.106451615691185,0.31612902879715,0.0612903237342834,76794
"91","0366",20.7418632507324,17.4232482910156,19.7166938781738,17.1530227661133,21.7495536804199,19.4223937988281,21.1066017150879,20.2894592285156,21.253927230835,19.5331001281738,22.4407558441162,19.701301574707,52989,97.19,97,39.1088,-85.9481,13.7,307,22.4,0,0,0,0,0,0,0,0,0.534883737564087,0.970930218696594,0.162790700793266,0.261627912521362,0.0174418613314629,76794
"92","0369",19.7386207580566,16.2029399871826,18.808801651001,16.2336597442627,20.415678024292,17.9518871307373,20.2594890594482,19.0199737548828,20.7174987792969,18.3453197479248,21.54736328125,18.4159832000732,52989,96.09,96.22,39.2254,-85.9146,32.5,672,20.7,0,1,0,1,1,0,0,0,0.523316085338593,0.844559609889984,0.168393775820732,0.569948196411133,0.0492227971553802,76794
"93","0371",19.7678928375244,16.5113105773926,18.2311706542969,16.2249450683594,20.433895111084,18.5814628601074,20.3064918518066,19.1641235351562,20.8365707397461,19.0654182434082,21.4283638000488,18.9198303222656,52989,96.72,96.66,39.2209,-85.87,19.4,441,22.7,0,1,0,1,1,0,0,0,0.587044537067413,0.829959511756897,0.198380559682846,0.514170050621033,0.0445344112813473,76794
"94","0374",18.7692832946777,15.0618591308594,17.6596698760986,14.9684038162231,19.2737884521484,16.8015384674072,19.5278129577637,17.828311920166,19.968957901001,17.2401752471924,21.0547218322754,17.7676830291748,52989,95.34,95.48,39.1958,-85.892,14.8,343,23.2,0,1,0,1,1,0,0,0,0.566878974437714,0.783439517021179,0.318471342325211,0.770700633525848,0.0573248416185379,76794
"95","0377",19.1000823974609,15.8750658035278,17.9366970062256,15.7948274612427,19.953239440918,17.8177490234375,19.9186782836914,18.7421417236328,20.1746788024902,17.9054927825928,20.7216415405273,17.6209697723389,52989,96.29,96.41,39.2958,-85.9508,27.5,621,22.6,0,0,0,1,1,0,0,0,0.536277592182159,0.788643538951874,0.173501580953598,0.56151419878006,0.116719245910645,76794
"96","0390",18.7241134643555,15.967098236084,17.6850051879883,16.1900787353516,21.9549121856689,18.3324394226074,20.4600467681885,16.7633972167969,20.215690612793,16.6146926879883,20.910327911377,17.493091583252,52989,95.99,95.98,39.2056,-85.9169,42.6,866,20.3,0,1,0,0,0,0,0,0,0.510932087898254,0.882623732089996,0.120828539133072,0.154200226068497,0.0287686996161938,76794
"97","0392",20.6217193603516,17.1530895233154,19.7590827941895,17.5342407226562,21.702075958252,19.2849884033203,21.3117370605469,19.8064670562744,21.6824073791504,19.1273288726807,22.4670429229736,19.5333480834961,52989,97.37,97.05,39.1713,-85.941,38.2,905,23.7,0,1,0,0,0,0,0,0,0.493433386087418,0.864915549755096,0.108818009495735,0.22138836979866,0.0994371473789215,76794
