SchoolNo,z_s09_ELA,z_s09_math,Attendance_0809,FTE08,MEMBER08,PUPTCH08,county.pop,TITLEI08,STITLI08,male,white,sped,frpl,lep,prob
2495,0.260547953,-0.522321298,0.3465059,0.26276455,0.31871056,0.180674187,0.160458306,0.543073759,-1.000991135,0.387803901,-0.00173709,0.071810871,-0.675247582,1.732937811,0.33598869
2496,0.827295252,0.075156141,1.243892978,0.26276455,0.02352635,-0.527430187,0.160458306,-1.840154273,-1.000991135,0.100421894,0.463527174,1.702512345,-1.80851131,-0.491395125,0.201036235
2497,0.694075246,0.726095748,0.660591377,-0.343254491,-0.519987432,-0.633645843,0.160458306,0.543073759,-1.000991135,-0.111707246,0.364801386,-1.28278845,-1.136248225,0.085623898,0.117349598
2501,-0.809986095,1.025025473,0.671808716,0.003042104,0.140662942,0.3931055,0.160458306,0.543073759,-1.000991135,0.144835679,0.770029738,-0.643911655,-0.943335393,-0.508757024,0.031878715
2503,0.996998426,2.571882927,0.57085267,2.16739582,1.827429854,-0.279593656,0.160458306,0.543073759,-1.000991135,-0.089529214,0.389169708,-0.195146189,-1.295088744,0.036386935,2.46E-07
2504,0.574176388,-0.13921833,-0.158274331,-0.559689863,-0.557471141,-0.137972781,0.160458306,-1.840154273,-1.000991135,-0.962734649,0.243194804,-0.668711784,-1.374737248,-0.040014291,0.332248492
2506,-0.049595943,2.63687838,1.232675639,3.656471177,3.237754411,-0.173378,0.160458306,-1.840154273,-1.000991135,-0.483626997,0.183618374,-1.364846132,-1.801770343,-0.459806348,9.09E-07
2507,2.231479263,1.905780934,1.053198224,0.176190401,0.506129106,0.853373343,0.160458306,-1.840154273,-1.000991135,-0.940520357,0.249501838,-0.481089621,-1.936096532,-0.514155691,3.31E-08
2508,2.160567255,2.154304576,0.884938147,0.26276455,0.618580233,0.92418378,0.160458306,-1.840154273,-1.000991135,1.182674337,0.432496916,-0.773056185,-1.961577322,-0.438783316,8.21E-09
2509,2.230910591,2.159863045,0.963459516,-0.170106194,0.168775723,0.959588999,0.160458306,0.543073759,-1.000991135,-1.412150231,0.104121586,-0.397916222,-1.181890792,0.087950132,4.22E-09
2510,2.218071393,2.505142672,1.322414347,0.306051624,0.965304543,1.632288155,0.160458306,-1.840154273,-1.000991135,0.489195321,-0.341592065,-1.033995817,-1.932631525,-0.236846645,1.89E-10
2511,-0.187471952,2.48691347,0.952242177,3.509295124,3.645389748,0.428510718,0.160458306,-1.840154273,-1.000991135,0.233507846,0.434887216,-0.882460464,-1.747028267,-0.140060805,3.96E-06
2512,2.265281142,2.311909698,1.086850239,0.652348218,1.143352161,1.136615093,0.160458306,-1.840154273,-1.000991135,-0.194895956,0.263127308,-0.525183376,-1.952409964,-0.42580119,7.95E-10
2513,1.544484795,1.501212404,0.548417993,0.652348218,1.035586498,0.92418378,0.160458306,0.543073759,-1.000991135,-0.516011216,-0.16503604,-0.636131845,-0.876042213,0.635993459,9.34E-05
2515,2.279861899,2.709556968,1.15415427,0.435912847,1.096497525,1.596882936,0.160458306,-1.840154273,-1.000991135,-1.714221392,-0.14135818,-1.244320598,-1.940400717,-0.158888511,1.28E-11
2516,2.353600208,2.289319566,1.389718378,0.254107135,0.674805797,1.065804655,0.160458306,-1.840154273,-1.000991135,0.837022641,0.40743521,-0.657654961,-1.961311792,-0.518627923,4.33E-10
2518,2.031538364,1.718784604,1.075632901,0.435912847,1.073070207,1.526072498,0.160458306,0.543073759,-1.000991135,-1.219216153,0.145377861,-0.341938256,-1.282550448,-0.192113839,7.07E-07
2520,0.032818884,2.71392219,0.840068793,3.552582199,3.757840875,0.499321156,0.160458306,0.543073759,-1.000991135,0.066400778,0.012982546,-1.049008209,-1.623741911,-0.449036683,4.00E-07
2521,-0.272728718,0.695215128,-0.651837223,4.4269811,4.057710548,-0.067162344,0.160458306,0.543073759,-1.000991135,-0.338277636,0.534973459,-0.407442726,-1.130538528,-0.164892257,0.2468943
2522,2.201730596,2.29172752,0.86250347,0.479199921,1.213634116,1.738503811,0.160458306,-1.840154273,-1.000991135,-0.196865857,0.083671123,-0.79256541,-1.919834801,-0.461065023,1.69E-09
2523,0.961747854,1.218432284,0.683026054,0.046329178,0.089122841,0.10986375,0.160458306,-1.840154273,-1.000991135,0.136473591,0.69469888,-0.813503831,-1.712465302,-0.306616248,0.008010954
2526,2.186123386,2.544090584,0.997111531,0.496514751,1.07775567,1.384451624,0.160458306,-1.840154273,-1.000991135,-0.032215614,0.02454473,-0.811200964,-1.884456549,-0.405959835,1.69E-10
2529,0.355595834,-0.15457816,0.413809931,-0.170106194,-0.093610241,0.180674187,0.160458306,0.543073759,-1.000991135,-0.658954071,0.523340654,0.818667416,-0.576034064,-0.180182279,0.425404049
2533,0.482699769,0.45160397,0.458679285,0.089616252,0.323396024,0.640942031,0.160458306,0.543073759,-1.000991135,0.264268488,0.185989107,-0.274468381,-1.23714767,0.650757464,0.294470162
2537,0.424382429,-0.677670841,-0.191926346,0.522486996,0.538927351,0.10986375,0.160458306,0.543073759,-1.000991135,-0.473325349,0.052291362,-0.832737952,-0.812186727,0.751988665,0.217795145
2538,1.394102261,1.441226011,0.884938147,0.089616252,0.463959933,0.994994218,0.160458306,-1.840154273,-1.000991135,-0.413357342,0.49214824,-0.396684344,-1.625519763,0.005755509,0.000321829
2541,0.806234475,0.858563285,0.671808716,-0.083532045,-0.042070141,0.10986375,0.160458306,-1.840154273,-1.000991135,-0.497416301,0.58871853,-0.09319774,-1.122780797,-0.063896574,0.058732001
2542,0.77452531,2.059894307,-0.057318285,4.366379196,4.18890353,0.10986375,0.160458306,0.543073759,-1.000991135,-0.572773509,0.453670001,-0.066953636,-1.215295102,0.02965376,6.21E-05
2547,0.37461792,0.00932799,0.324071223,0.435912847,0.342137878,-0.137972781,0.160458306,0.543073759,-1.000991135,0.213961282,0.470806026,-1.367754696,-1.044626969,-0.153460663,0.430284994
2554,0.656161867,2.60108313,0.660591377,0.314709039,0.417105297,0.286889844,0.160458306,0.543073759,-1.000991135,-0.182155983,0.308259386,-0.23782501,-1.321224595,-0.400772914,5.62E-07
2558,-0.184065606,-0.643314568,0.223115177,-0.213393268,-0.412221768,-0.633645843,2.449380745,0.543073759,-1.000991135,1.106107216,0.755631942,1.709183827,-0.580282812,-0.55873824,0.290023129
2559,-0.516927958,0.349894724,0.4923313,0.56577407,0.290597778,-0.527430187,0.160458306,0.543073759,-1.000991135,-0.887205019,0.37932603,-0.569795968,-1.254440075,-0.440701424,0.314499506
2561,0.501272605,0.128212691,0.907372824,0.063644008,0.243743142,0.499321156,0.160458306,0.543073759,-1.000991135,-0.922923713,0.065160249,0.680367294,-1.127434332,-0.450304415,0.369278455
2563,1.339037726,0.744492348,1.29997967,-1.061819925,-0.871397206,0.570131593,0.160458306,0.543073759,-1.000991135,1.129957665,0.765360468,0.402890915,-1.149645641,-0.55873824,0.009062571
2564,1.380489669,0.236557761,1.580413132,0.219477475,0.271855924,0.180674187,0.160458306,-1.840154273,-1.000991135,-0.469000004,0.732338895,-0.858505225,-1.707458008,-0.55873824,0.019393478
2566,-0.814474341,0.395341107,1.356066362,1.102533792,1.61658399,1.101209874,0.160458306,0.543073759,-1.000991135,0.642520486,0.747777555,-0.631043446,-1.547365598,-0.55873824,0.162584076
2567,1.243516426,0.227554759,1.176588947,0.738922367,0.791942388,0.216079406,0.160458306,0.543073759,-1.000991135,0.856594365,0.749709721,-0.823661054,-1.563179618,-0.55873824,0.039315307
2570,0.188787201,-0.650670418,1.086850239,-0.230708098,0.018840887,0.711752468,0.160458306,-1.840154273,-1.000991135,0.447365644,0.072012455,-0.195627946,-1.562246986,-0.254090822,0.285383973
2577,-0.828150909,0.830416831,0.447461946,0.003042104,0.234372214,0.640942031,-0.584166575,-1.840154273,-1.000991135,0.666979221,0.681607112,0.131480582,-0.87219832,-0.534641835,0.060040675
2581,1.219042194,0.073606637,0.6381567,-0.776125234,-0.52935836,0.782562906,-0.584166575,-1.840154273,-1.000991135,-0.159560586,0.840434034,0.732135978,-1.012985397,-0.55873824,0.048204429
2582,-1.161584777,0.855120898,0.772764762,-1.174366318,-1.068186679,0.145268969,-0.584166575,0.543073759,-1.000991135,-0.487154614,0.836009012,-0.729811727,-1.228121858,-0.55873824,0.015353706
2586,0.923206092,0.118505758,-0.371403762,-0.196078438,-0.051441068,0.3931055,-0.584166575,0.543073759,-1.000991135,0.008730495,0.819715934,1.565139955,-0.807565976,-0.55873824,0.150263681
2588,0.757584563,-1.034593207,-0.864966654,0.782209441,1.836800781,2.269582091,-0.584166575,0.543073759,-1.000991135,0.277255624,0.605969257,0.545027983,-0.572863626,-0.524249854,0.035966383
2593,-1.048791478,0.391325703,0.447461946,-0.516402788,0.093808305,1.986340342,-0.584166575,0.543073759,-1.000991135,-0.621696901,0.76483014,-0.151783366,-0.392573979,-0.55873824,0.075427534
2597,0.461289259,-0.205930685,-0.416273116,0.003042104,0.201573969,0.534726375,-0.584166575,0.543073759,-1.000991135,-0.196136209,0.6628855,2.234391054,0.038797717,-0.55873824,0.375165826
2609,0.954790149,-0.113245902,-0.427490454,-0.126819119,0.384307051,1.419856842,-0.584166575,-1.840154273,-1.000991135,0.212302184,0.797033956,1.645400511,-0.61262995,-0.55873824,0.136021438
2611,0.246597001,0.604197886,3.363969948,-1.027190266,-0.777687933,0.853373343,-0.584166575,0.543073759,-1.000991135,1.015231305,0.622402676,-0.67861257,-1.356743652,-0.55873824,0.299095319
2613,-0.571875914,-0.474518468,3.206927209,-0.957930947,-0.604325778,1.278235967,-0.584166575,-1.840154273,-1.000991135,1.911069878,0.728426433,-1.381723972,-1.35405912,-0.55873824,0.248945538
2621,1.239684997,0.757025729,0.469896623,0.037671763,0.126606551,0.251484625,-0.584166575,0.543073759,0.998349998,-0.95040834,0.772767067,-0.157157371,0.0189398,-0.55873824,0.014488678
2625,-1.152517298,0.785024101,-1.066878747,0.072301422,0.281226851,0.570131593,-0.584166575,0.543073759,-1.000991135,-0.173847176,0.758856192,0.384743601,-0.186063996,-0.510179639,0.020053644
2633,0.815830819,-0.24728655,0.032420423,0.479199921,0.379621587,-0.137972781,-0.584166575,0.543073759,-1.000991135,1.24894203,0.811719632,1.025342587,-0.710766235,-0.55873824,0.18948486
2643,-0.854993661,-0.667460642,0.279201869,-0.559689863,-0.548100214,-0.102567562,-0.584166575,-1.840154273,-1.000991135,-0.36061255,0.650624084,0.203464143,-0.356847984,-0.452407013,0.086823377
2645,0.740144807,-1.038405802,-0.068535623,0.652348218,0.290597778,-0.669051062,-0.584166575,0.543073759,0.998349998,0.026702323,0.590322108,0.933069473,-0.385941075,-0.449377625,0.03725012
2649,-0.259487185,-0.164141302,0.391375254,-1.633209306,-1.527362116,-0.067162344,-0.584166575,0.543073759,0.998349998,0.764979927,0.760151199,0.917247973,0.116433731,-0.55873824,0.453007536
2653,-0.142566748,0.047505442,0.694243393,-1.40811652,-1.325887179,-0.102567562,-0.584166575,0.543073759,0.998349998,-0.177736656,0.638253814,1.205954637,0.39906398,-0.55873824,0.488727766
2663,0.139289968,1.177271716,0.615722023,-0.551032448,-0.496560114,0.074458531,-0.695689045,0.543073759,0.998349998,-0.122493598,0.603730544,0.288470709,-0.106629229,-0.419660071,0.056746639
2667,-0.17422331,0.221461905,0.548417993,-0.308624832,-0.52935836,-0.739861499,-0.695689045,0.543073759,0.998349998,-0.79270307,0.829813756,0.336178681,-0.141971642,-0.55873824,0.46038488
2670,-1.105061598,-0.936746989,0.368940577,-0.10950429,-0.459076405,-1.023103249,-0.695689045,-1.840154273,-1.000991135,0.129218555,0.784644344,-0.720522861,-0.093728692,-0.450304415,0.014813138
2675,1.318871186,0.898446908,1.019546208,-0.100846875,-0.196690441,-0.279593656,-0.695689045,0.543073759,-1.000991135,-0.971081197,0.711621919,-0.534177562,-0.877531571,-0.431422906,0.006100888
2677,1.663513584,1.023012406,0.806416777,-0.905986457,-1.035388433,-0.810671936,-0.695689045,0.543073759,-1.000991135,-1.119323248,0.824674883,0.050649333,-0.875034319,-0.55873824,0.000486572
2682,-0.878209706,0.731192799,1.131719593,-0.334597076,-0.18263405,0.3931055,-0.695689045,0.543073759,-1.000991135,0.225663764,0.793230799,-0.972437322,-1.335168033,-0.55873824,0.068392964
2685,1.286738361,0.310607724,0.86250347,-0.949273532,-1.077557606,-0.846077155,-0.695689045,0.543073759,-1.000991135,-0.615515617,0.782141592,1.149040382,-0.867759464,-0.55873824,0.029191362
2687,-1.028374723,0.643484885,0.873720808,-0.377884151,-0.360681668,-0.031757125,-0.695689045,-1.840154273,-1.000991135,0.781285257,0.778343382,-0.513494669,-0.95581014,-0.527222991,0.050058169
2706,1.507259509,1.305571475,0.525983316,0.591746314,0.515500033,-0.067162344,-0.695689045,0.543073759,-1.000991135,-0.20481798,0.418808698,-0.838080065,-1.256480166,-0.111353933,0.000351632
2711,1.45660645,0.707853669,1.15415427,0.522486996,0.763829606,0.605536812,-0.695689045,0.543073759,-1.000991135,-0.627186279,0.102970967,-1.080210809,-1.191588175,-0.385830245,0.005244254
2713,-0.772684039,0.915879897,0.2006805,2.020219767,1.129295771,-1.093913686,-0.695689045,0.543073759,-1.000991135,0.068971565,0.264740558,-0.931823991,-1.227728246,-0.346369908,0.053574989
2714,1.649946486,1.209000056,1.098067578,0.176190401,0.379621587,0.534726375,-0.695689045,-1.840154273,-1.000991135,-1.24665934,0.507392582,-0.93658452,-1.450546166,-0.511869407,0.000232158
2718,1.570525719,1.217170361,0.806416777,0.219477475,0.140662942,-0.137972781,-0.309542766,0.543073759,-1.000991135,-1.355804562,0.112440627,-1.107084205,-1.223421268,-0.010372883,0.000372103
2720,-0.74613984,1.184358227,0.772764762,2.877303839,2.497451155,-0.208783218,-0.309542766,-1.840154273,-1.000991135,0.095169319,0.27760697,-1.246051086,-1.419711543,-0.250110513,0.019480923
2723,1.714118307,1.502096608,0.817634116,0.089616252,0.225001287,0.357700281,-0.309542766,-1.840154273,-1.000991135,0.755432347,0.138039859,-0.339134833,-1.284266064,-0.455965623,3.08E-05
2725,1.947404725,1.391723447,1.053198224,0.003042104,0.374936124,0.994994218,-0.309542766,-1.840154273,-1.000991135,-0.291638648,0.707854297,-1.253255665,-1.505435148,-0.333470779,1.06E-05
2727,1.367037726,0.614282536,0.335288562,-0.126819119,0.098493769,0.605536812,-0.309542766,0.543073759,-1.000991135,-0.435445093,0.560063953,-0.702303594,-0.947389455,-0.21292225,0.011072128
2728,0.996483777,2.06704091,0.974676854,0.635033389,0.969990007,0.817968124,-0.309542766,0.543073759,-1.000991135,-0.996435342,0.145660793,-0.534051807,-1.166387447,-0.335566287,2.67E-05
2729,0.698569178,1.807037635,0.997111531,0.539801825,0.824740634,0.711752468,-0.309542766,0.543073759,-1.000991135,-0.310709388,-0.000439384,-0.539762887,-0.929008912,0.089865916,0.000549097
2733,0.626926426,0.037229786,1.142936931,-0.170106194,0.02352635,0.534726375,-0.309542766,0.543073759,-1.000991135,0.813385313,-0.028175895,0.03917739,-1.005562442,-0.08980451,0.312428894
2734,0.642809442,0.136116876,1.322414347,-0.343254491,-0.163892195,0.499321156,-0.309542766,-1.840154273,-1.000991135,1.744727977,0.601072157,-0.299202392,-1.376998346,-0.355639953,0.296633748
2735,0.260212436,0.392834431,0.997111531,-0.170106194,0.201573969,1.065804655,-0.309542766,-1.840154273,-1.000991135,-0.769149364,-0.153452041,-0.191644244,-1.090621411,-0.189646181,0.390786782
2736,-0.547462814,0.185353319,0.503548639,3.474665465,3.917146639,0.747157687,-0.309542766,0.543073759,-1.000991135,-0.659848,0.054181021,-1.011858577,-1.063732063,-0.19872144,0.338956178
2738,0.654831174,0.131191515,1.131719593,0.825496516,1.082441134,0.640942031,-0.309542766,-1.840154273,-1.000991135,1.277077125,0.131365553,0.1674441,-1.540695399,-0.281586077,0.290717454
2739,0.402863871,-0.026100273,0.884938147,-0.170106194,0.262484996,1.242830749,-0.309542766,0.543073759,-1.000991135,-0.699652277,-0.129179304,0.319327288,-0.710069622,0.282260203,0.419235855
2740,0.249942215,0.021751919,1.041980885,0.392625773,0.440532615,0.180674187,-0.309542766,0.543073759,-1.000991135,-0.407668902,-0.371311796,0.467443021,-1.054083755,0.81644589,0.46859733
2743,-0.437133289,0.45763244,0.873720808,-0.568347278,-0.210746832,1.136615093,-0.309542766,0.543073759,-1.000991135,0.163967839,0.664216943,-0.949156752,-1.082650953,-0.500044704,0.309832207
2745,0.63242833,1.845571343,0.694243393,0.089616252,0.492072715,1.065804655,-0.309542766,0.543073759,-1.000991135,-0.078318096,0.640692468,-1.290101541,-0.905221203,-0.492783647,0.000494216
2748,1.864217926,2.42044792,0.537200654,0.453227677,1.11523938,1.596882936,-0.309542766,0.543073759,-1.000991135,-0.239105498,0.460137843,-0.158960461,-0.841994876,-0.017333806,7.81E-09
2750,-0.859887086,1.207688772,0.144593808,2.210682894,2.82543361,1.101209874,-0.309542766,0.543073759,-1.000991135,0.263233957,0.543611642,-0.680742362,-0.999863786,-0.154053102,0.012180088
2751,0.623424827,-0.714678653,0.57085267,-0.41251381,-0.032699213,1.136615093,-0.309542766,0.543073759,-1.000991135,1.087836425,0.551160831,-0.023003525,-0.719664411,-0.55873824,0.141997519
2761,0.761060572,-1.321651631,0.211897839,-0.144133949,0.239057678,1.065804655,-0.309542766,0.543073759,-1.000991135,-0.4055399,0.534401748,-0.071148398,-0.802886524,-0.323964097,0.009453228
2763,1.581656057,0.809998579,0.660591377,-0.44714347,-0.177948586,0.782562906,-0.309542766,0.543073759,-1.000991135,2.377064593,0.527931207,-0.183044176,-0.695202977,-0.080413346,0.001804912
2773,-0.929412956,-0.216382323,-0.169491669,-0.265337757,-0.281028786,-0.102567562,-0.309542766,-1.840154273,-1.000991135,0.185872068,0.856387729,1.230514406,-0.30871584,-0.55873824,0.139290975
2777,0.258831984,0.808826794,0.279201869,-0.343254491,-0.379423523,-0.173378,-0.309542766,0.543073759,-1.000991135,-0.535075295,0.776994847,0.968062995,-0.327795015,-0.55873824,0.19118505
2801,-0.971463425,-0.638446079,-0.550881177,-0.031587556,-0.515301969,-1.341750217,-0.309542766,-1.840154273,-1.000991135,-0.839370919,0.76959612,-0.098145994,-1.149392119,-0.55873824,0.062816142
2803,0.127396188,0.793559247,-0.831314639,-0.39519898,-0.515301969,-0.456619749,-0.309542766,0.543073759,-1.000991135,-0.237893366,0.717229496,0.755374933,-0.657733834,-0.503347801,0.215534663
2815,1.178609597,0.417510598,0.6381567,0.435912847,0.534241888,0.286889844,-0.309542766,0.543073759,-1.000991135,-0.874906091,0.753954819,0.601687877,-0.575764924,-0.55873824,0.04201497
2819,-0.98298899,0.606071454,-0.584533193,-0.845384553,-0.712091442,0.322295062,-0.309542766,-1.840154273,-1.000991135,0.496037433,0.834976694,0.632030029,-0.626832565,-0.55873824,0.064939295
2829,-1.027716485,-0.861911544,-1.055661408,1.033274473,0.506129106,-0.846077155,-0.309542766,0.543073759,0.998349998,0.229282402,0.629902161,1.200093949,0.157268267,-0.491630594,0.026646468
2832,-0.772587365,-0.772448097,-0.977140039,-0.594319522,-0.754260614,-0.70445628,-0.309542766,0.543073759,0.998349998,0.254087462,0.631786872,2.473409563,1.329562493,-0.488434989,0.084188934
2833,0.010842545,-0.313943106,-0.786445285,-1.442746179,-1.368056352,-0.173378,-0.309542766,0.543073759,0.998349998,0.623170763,0.324511081,0.145623192,0.378995221,-0.42405201,0.450818061
2847,-0.084913333,0.013637413,-0.517229162,-0.39519898,-0.360681668,0.039053313,-0.309542766,0.543073759,0.998349998,0.937595613,0.637739679,0.919080621,0.503296102,-0.49539571,0.496317525
